"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"STANDBY_CURRENT","VDD1P0_PLL","40090004","-0.5","GE","LE","2","mA","","","","","","4009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"STANDBY_CURRENT","VDD1P0_TXVCO","40090005","-0.5","GE","LE","1","mA","","","","","","4009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"STANDBY_CURRENT","VDD1P8_DIG","40090006","-0.5","GE","LE","20","mA","","","","","","4009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"STANDBY_CURRENT","I_PowUp","40090007","1","GE","LE","45","mA","","","","","","4009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_FILT_B43_DRX_UHB2","FILT_2G_2G_400k_I","50010000","-15","GE","LE","20","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_FILT_B43_DRX_UHB2","FILT_2G_2G_400k_Q","50020000","-15","GE","LE","20","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B1_DRX_HB4","GSTEP_3G-SC_LNA_3DB_I","50040000","2","GE","LE","4","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B1_DRX_HB4","GSTEP_3G-SC_LNA_42DB_Q","50030006","39","GE","LE","45","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_IIP_CAL_B11_MRX_HB1","IM2_CAL","50060000","1","GE","LE","100","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_IR_B1_DRX_HB4","IR","50070000","25","GE","LE","80","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_PLLLOCK_B1_DRX_HB4","TEST1_I","50090000","0.8","GE","LE","1.5","V","","","","","","5009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_PLLLOCK_B1_DRX_HB4","TEST1_Q","50090001","0.8","GE","LE","1.5","V","","","","","","5009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_PLLLOCK_B1_DRX_HB4","TEST2_I","50090002","0.8","GE","LE","1.5","V","","","","","","5009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_PLLLOCK_B1_DRX_HB4","TEST2_Q","50090003","0.8","GE","LE","1.5","V","","","","","","5009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_PLLLOCK_B1_DRX_HB4","PatResult_I","50090004","1","GE","LE","1","","","","","","","5009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_PLLLOCK_B1_DRX_HB4","PatResult_Q","50090005","1","GE","LE","1","","","","","","","5009","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_IIP_B41_DRX_HB5","IIP3_IB_4G_20M_I","50100000","-35","GE","LE","30","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_IIP_B41_DRX_HB5","IIP3_IB_4G_40M_I","50100001","-35","GE","LE","30","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_IIP_B34_DRX_HB6","IIP3_IB_TDSCDMA_I","50110000","-35","GE","LE","30","dB","","","","","","5011","RX_IIP_B34_DRX_HB6_IIP3_FAILED","5","RX_FAILED","","","",""
"RX_IIP_B34_DRX_HB6","IIP3_IB_4G_20M_I","50110001","-35","GE","LE","30","dB","","","","","","5011","RX_IIP_B34_DRX_HB6_IIP3_FAILED","5","RX_FAILED","","","",""
"RX_IIP_B43_DRX_UHB1","IIP3_IB_4G_20M_I","50120000","-35","GE","LE","30","dB","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"PROTACAL_CONFIRM","Functional","40100000","1","GE","LE","1","","","","","","","4010","PROTACAL_CONFIRM_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P0_RX1","40120000","-0.5","GE","LE","2","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P0_RX2","40120001","-0.5","GE","LE","2","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P0_TX","40120002","-0.5","GE","LE","2","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P8_TX","40120003","-0.5","GE","LE","2","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P0_PLL","40120004","-0.5","GE","LE","2","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P0_TXVCO","40120005","-0.5","GE","LE","2","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","VDD1P8_DIG","40120006","-0.5","GE","LE","20","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"RX1_CURRENT","I_PowUp","40120007","-0.1","GE","LE","20","mA","","","","","","4012","RX1_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P0_RX1","40130000","-0.5","GE","LE","2","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P0_RX2","40130001","-0.5","GE","LE","2","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P0_TX","40130002","-0.5","GE","LE","2","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P8_TX","40130003","-0.5","GE","LE","2","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P0_PLL","40130004","-0.5","GE","LE","2","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P0_TXVCO","40130005","-0.5","GE","LE","2","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","VDD1P8_DIG","40130006","-0.5","GE","LE","20","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"CHIP_ON","I_PowUp","40130007","1","GE","LE","20","mA","","","","","","4013","CHIP_ON_FAILED","4","OTHER_FAILED","","","",""
"AWG_PMU","VCOM","40140000","-99","GE","LE","999","","","","","","","4014","AWG_PMU_FAILED","4","OTHER_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GMAX_I","50150000","60.2","GE","LE","66.2","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GMAX_Q","50150001","60.3","GE","LE","66.3","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GAIN_2G_AGC1_I","50150002","58.2","GE","LE","68.2","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GAIN_2G_AGC1_Q","50150003","58.3","GE","LE","68.3","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GAIN_3G_AGC1_I","50150004","54.9","GE","LE","64.9","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GAIN_3G_AGC1_Q","50150005","55.0","GE","LE","65.0","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GAIN_4G_AGC1_I","50150006","51.0","GE","LE","61.0","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GAIN_4G_AGC1_Q","50150007","51.0","GE","LE","61.0","","","","","","","5015","RX_GAIN_B8_RXRF_LB1A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_6dB_I","50160000","4.9","GE","LE","8.9","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_6dB_Q","50160001","4.9","GE","LE","8.9","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_12dB_I","50160002","10.7","GE","LE","14.7","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_12dB_Q","50160003","10.7","GE","LE","14.7","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_18dB_I","50160004","16.6","GE","LE","20.6","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_18dB_Q","50160005","16.6","GE","LE","20.6","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_24dB_I","50160006","22.8","GE","LE","26.8","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_24dB_Q","50160007","22.8","GE","LE","26.8","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_30dB_I","50160008","29.1","GE","LE","33.1","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_30dB_Q","50160009","29.1","GE","LE","33.1","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_36dB_I","50160010","35.0","GE","LE","39.0","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B8_RXRF_LB1A","GSTEP_36dB_Q","50160011","35.0","GE","LE","39.0","","","","","","","5016","RX_GAIN_B8_RXRF_LB1A_1_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GMAX_I","50230000","60.0","GE","LE","66.0","","","","","","","5023","RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GMAX_Q","50230001","59.9","GE","LE","65.9","","","","","","","5023","RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GAIN_3G_AGC1_I","50230002","55.1","GE","LE","65.1","","","","","","","5023","RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GAIN_3G_AGC1_Q","50230003","54.9","GE","LE","64.9","","","","","","","5023","RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GAIN_4G_AGC1_I","50230004","51.2","GE","LE","61.2","","","","","","","5023","RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GAIN_4G_AGC1_Q","50230005","51.0","GE","LE","61.0","","","","","","","5023","RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_6dB_I","50240000","4.7","GE","LE","8.7","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_6dB_Q","50240001","4.7","GE","LE","8.7","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_12dB_I","50240002","10.6","GE","LE","14.6","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_12dB_Q","50240003","10.6","GE","LE","14.6","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_18dB_I","50240004","16.8","GE","LE","20.8","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_18dB_Q","50240005","16.8","GE","LE","20.8","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_24dB_I","50240006","22.8","GE","LE","26.8","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_24dB_Q","50240007","22.8","GE","LE","26.8","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_30dB_I","50240008","29.5","GE","LE","33.5","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_30dB_Q","50240009","29.6","GE","LE","33.6","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_36dB_I","50240010","35.6","GE","LE","39.6","","","","","","","5024","RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B2_RXRF_HB1A","GSTEP_36dB_Q","50240011","35.5","GE","LE","39.5","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GMAX_I","50360000","59.8","GE","LE","65.8","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GMAX_Q","50360001","60.0","GE","LE","66.0","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GAIN_3G_AGC1_I","50360002","55.8","GE","LE","65.8","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GAIN_3G_AGC1_Q","50360003","56.0","GE","LE","66.0","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GAIN_4G_AGC1_I","50360004","51.8","GE","LE","61.8","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GAIN_4G_AGC1_Q","50360005","52.0","GE","LE","62.0","","","","","","","5036","RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_6dB_I","50370000","3.5","GE","LE","7.5","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_6dB_Q","50370001","3.5","GE","LE","7.5","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_12dB_I","50370002","9.2","GE","LE","13.2","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_12dB_Q","50370003","9.2","GE","LE","13.2","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_18dB_I","50370004","15.2","GE","LE","19.2","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_18dB_Q","50370005","15.2","GE","LE","19.2","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_24dB_I","50370006","21.2","GE","LE","25.2","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_24dB_Q","50370007","21.2","GE","LE","25.2","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_30dB_I","50370008","28.1","GE","LE","32.1","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_30dB_Q","50370009","28.1","GE","LE","32.1","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_36dB_I","50370010","33.5","GE","LE","37.5","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB7A","GSTEP_36dB_Q","50370011","33.5","GE","LE","37.5","","","","","","","5037","RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GMAX_I","50460000","56.1","GE","LE","62.1","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GMAX_Q","50460001","56.0","GE","LE","62.0","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GAIN_3G_AGC1_I","50460002","52.0","GE","LE","62.0","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GAIN_3G_AGC1_Q","50460003","51.9","GE","LE","61.9","","","","","","","5058","RX_GAIN_B8_RXRF_HB4A_1_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GAIN_4G_AGC1_I","50460004","48.1","GE","LE","58.1","","","","","","","5046","RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GAIN_4G_AGC1_Q","50460005","48.0","GE","LE","58.0","","","","","","","5046","RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED","5","RX_FAILED","","","",""
"RX_GAIN_B7_RXRF_HB3B","GSTEP_6dB_I","50470000","2.6","GE","LE","6.6","","","","","","","5047","RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED","5","RX_FAILED","","","",""
