"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"DC_RXA_LB_LNA_VCOM_1","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_LDO_RXLO_A_VCOM","VCOM","","800","GE","LE","1100","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_LDO_TX_VCOM","VCOM","","800","GE","LE","1100","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_LDO_MRX_VCOM","VCOM","","400","GE","LE","1100","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXB_VGA_VCOM","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXB_LPF_VCOM","VCOM","","800","GE","LE","1100","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXB_MB_LNA_VCOM","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXB_LB_LNA_VCOM","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXA_VGA_VCOM","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXA_LPF_VCOM","VCOM","","800","GE","LE","1100","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXA_MB_LNA_VCOM","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"DC_RXA_LB_LNA_VCOM","VCOM","","400","GE","LE","800","mV","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"IBG10U_BIT9","VCOM","","-15","GE","LE","-7","uA","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"PTAT10U_BIT0","VCOM","","-15","GE","LE","-7","uA","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"POLY10U_BIT1","VCOM","","-15","GE","LE","-7","uA","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"BG10U_BIT2","VCOM","","-15","GE","LE","-7","uA","","","","","","3010","DC_RXA_VCOM_0P5_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","I_PowUp","","0.1","GE","LE","45","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_ADC_1V0","","-0.5","GE","LE","10","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_DIG_0V9","","-0.5","GE","LE","40","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_DIG_1V8","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_PLL_1V0","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_RX2G_1V0","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_RXRF_1V0","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_TXRF_0V9","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_TXRF_1V0","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"IDLE_CURRENT","VDD_TXRF_1V8","","-0.5","GE","LE","5","mA","","","","","","3020","IDLE_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_TXRF_0V9","","8","GE","LE","20","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_DIG_0V9","","-1","GE","LE","20","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_DIG_1V8","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_PLL_1V0","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","VDD_ADC_1V0","","-1","GE","LE","5","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"POWERUP_CURRENT","I_PowUp","","-1","GE","LE","20","mA","","","","","","3021","POWERUP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_DIG_0V9","","0","GE","LE","30","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_DIG_1V8","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_PLL_1V0","","-1","GE","LE","5","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","VDD_ADC_1V0","","-1","GE","LE","10","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"SLEEP_CURRENT","I_PowUp","","0","GE","LE","45","mA","","","","","","3022","SLEEP_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_TXRF_1V0","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_TXRF_1V8","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_RXRF_1V0","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_TXRF_0V9","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_DIG_0V9","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_RX2G_1V0","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_DIG_1V8","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_PLL_1V0","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","VDD_ADC_1V0","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"STANDBY_CURRENT","I_PowUp","","-99","GE","LE","999","mA","","","","","","3023","STANDBY_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_TXRF_1V0","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_TXRF_1V8","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_RXRF_1V0","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_TXRF_0V9","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_DIG_0V9","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_RX2G_1V0","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_DIG_1V8","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_PLL_1V0","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","VDD_ADC_1V0","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B5_CURRENT","I_PowUp","","-99","GE","LE","999","mA","","","","","","3024","ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_TXRF_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_TXRF_1V8","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_RXRF_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_TXRF_0V9","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_DIG_0V9","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_RX2G_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_DIG_1V8","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_PLL_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","VDD_ADC_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B2_CURRENT","I_PowUp","","-99","GE","LE","999","mA","","","","","","3025","ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_TXRF_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_TXRF_1V8","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_RXRF_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_TXRF_0V9","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_DIG_0V9","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_RX2G_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_DIG_1V8","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_PLL_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","VDD_ADC_1V0","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B3_CURRENT","I_PowUp","","-99","GE","LE","999","mA","","","","","","3025","ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_TXRF_1V0","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_TXRF_1V8","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_RXRF_1V0","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_TXRF_0V9","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_DIG_0V9","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_RX2G_1V0","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_DIG_1V8","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_PLL_1V0","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","VDD_ADC_1V0","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"ON_B7_CURRENT","I_PowUp","","-99","GE","LE","999","mA","","","","","","3026","ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_DIG_0V9","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_DIG_1V8","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_PLL_1V0","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_ADC_1V0","","-1","GE","LE","300","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B1_CURRENT","I_PowUp","","-1","GE","LE","350","mA","","","","","","3027","TX_ON_B1_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_DIG_0V9","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_DIG_1V8","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_PLL_1V0","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_ADC_1V0","","-1","GE","LE","90","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B5_CURRENT","I_PowUp","","-1","GE","LE","150","mA","","","","","","3028","RX_ON_B5_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_DIG_0V9","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_DIG_1V8","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_PLL_1V0","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_ADC_1V0","","-1","GE","LE","90","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B2_CURRENT","I_PowUp","","-1","GE","LE","150","mA","","","","","","3029","RX_ON_B2_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_DIG_0V9","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_DIG_1V8","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_PLL_1V0","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_ADC_1V0","","-1","GE","LE","90","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B3_CURRENT","I_PowUp","","-1","GE","LE","150","mA","","","","","","3030","RX_ON_B3_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_DIG_0V9","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_DIG_1V8","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_PLL_1V0","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_ADC_1V0","","-1","GE","LE","90","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"RX_ON_B7_CURRENT","I_PowUp","","-1","GE","LE","150","mA","","","","","","3031","RX_ON_B7_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_TXRF_1V0","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_TXRF_1V8","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_RXRF_1V0","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_TXRF_0V9","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_DIG_0V9","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_RX2G_1V0","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_DIG_1V8","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_PLL_1V0","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_ADC_1V0","","-1","GE","LE","300","mA","","","","","","3032","TX_ON_B8_CURRENT_FAILED","3","DC_FAILED","","","",""
