"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"POLY10U_BIT1","VCOM","40040000","-15","GE","LE","-7","uA","","","","","","4004","POLY10U_BIT1_FAILED","4","OTHER_FAILED","","","",""
"BG10U_BIT2","VCOM","40050000","-15","GE","LE","-7","uA","","","","","","4005","BG10U_BIT2_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","I_PowUp","40060000","0.1","GE","LE","200","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_ADC_1V0","40060001","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_DIG_0V9","40060002","-0.5","GE","LE","400","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_DIG_1V8","40060003","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_PLL_1V0","40060004","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_RX2G_1V0","40060005","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_RXRF_1V0","40060006","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_TXRF_0V9","40060007","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_TXRF_1V0","40060008","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"IDLE_CURRENT","VDD_TXRF_1V8","40060009","-0.5","GE","LE","50","mA","","","","","","4006","IDLE_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_TXRF_1V0","40070000","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_TXRF_1V8","40070001","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_RXRF_1V0","40070002","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_TXRF_0V9","40070003","8","GE","LE","20","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_DIG_0V9","40070004","-1","GE","LE","20","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_RX2G_1V0","40070005","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_DIG_1V8","40070006","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_PLL_1V0","40070007","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","VDD_ADC_1V0","40070008","-1","GE","LE","5","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"POWERUP_CURRENT","I_PowUp","40070009","-1","GE","LE","20","mA","","","","","","4007","POWERUP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_TXRF_1V0","40080000","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_TXRF_1V8","40080001","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_RXRF_1V0","40080002","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_TXRF_0V9","40080003","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_DIG_0V9","40080004","0","GE","LE","400","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_RX2G_1V0","40080005","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_DIG_1V8","40080006","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_PLL_1V0","40080007","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","VDD_ADC_1V0","40080008","-1","GE","LE","50","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"SLEEP_CURRENT","I_PowUp","40080009","0","GE","LE","200","mA","","","","","","4008","SLEEP_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_TXRF_1V0","40090000","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_TXRF_1V8","40090001","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_RXRF_1V0","40090002","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_TXRF_0V9","40090003","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_DIG_0V9","40090004","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_RX2G_1V0","40090005","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_DIG_1V8","40090006","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_PLL_1V0","40090007","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","VDD_ADC_1V0","40090008","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"STANDBY_CURRENT","I_PowUp","40090009","-99","GE","LE","999","mA","","","","","","4009","STANDBY_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_TXRF_1V0","40100000","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_TXRF_1V8","40100001","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_RXRF_1V0","40100002","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_TXRF_0V9","40100003","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_DIG_0V9","40100004","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_RX2G_1V0","40100005","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_DIG_1V8","40100006","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_PLL_1V0","40100007","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","VDD_ADC_1V0","40100008","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B5_CURRENT","I_PowUp","40100009","-99","GE","LE","999","mA","","","","","","4010","ON_B5_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_TXRF_1V0","40110000","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_TXRF_1V8","40110001","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_RXRF_1V0","40110002","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_TXRF_0V9","40110003","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_DIG_0V9","40110004","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_RX2G_1V0","40110005","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_DIG_1V8","40110006","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_PLL_1V0","40110007","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","VDD_ADC_1V0","40110008","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B2_CURRENT","I_PowUp","40110009","-99","GE","LE","999","mA","","","","","","4011","ON_B2_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_TXRF_1V0","40120000","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_TXRF_1V8","40120001","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_RXRF_1V0","40120002","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_TXRF_0V9","40120003","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_DIG_0V9","40120004","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_RX2G_1V0","40120005","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_DIG_1V8","40120006","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_PLL_1V0","40120007","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","VDD_ADC_1V0","40120008","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B3_CURRENT","I_PowUp","40120009","-99","GE","LE","999","mA","","","","","","4012","ON_B3_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_TXRF_1V0","40130000","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_TXRF_1V8","40130001","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_RXRF_1V0","40130002","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_TXRF_0V9","40130003","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_DIG_0V9","40130004","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_RX2G_1V0","40130005","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_DIG_1V8","40130006","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_PLL_1V0","40130007","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","VDD_ADC_1V0","40130008","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"ON_B7_CURRENT","I_PowUp","40130009","-99","GE","LE","999","mA","","","","","","4013","ON_B7_CURRENT_FAILED","4","OTHER_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_TXRF_1V0","60000000","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_TXRF_1V8","60000001","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_RXRF_1V0","60000002","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_TXRF_0V9","60000003","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_DIG_0V9","60000004","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_RX2G_1V0","60000005","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_DIG_1V8","60000006","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_PLL_1V0","60000007","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","VDD_ADC_1V0","60000008","-1","GE","LE","300","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"TX_ON_B1_CURRENT","I_PowUp","60000009","-1","GE","LE","450","mA","","","","","","6000","TX_ON_B1_CURRENT_FAILED","6","TX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_TXRF_1V0","50000000","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_TXRF_1V8","50000001","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_RXRF_1V0","50000002","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_TXRF_0V9","50000003","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_DIG_0V9","50000004","-1","GE","LE","300","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_RX2G_1V0","50000005","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_DIG_1V8","50000006","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_PLL_1V0","50000007","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","VDD_ADC_1V0","50000008","-1","GE","LE","90","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B5_CURRENT","I_PowUp","50000009","-1","GE","LE","500","mA","","","","","","5000","RX_ON_B5_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_TXRF_1V0","50010000","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_TXRF_1V8","50010001","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_RXRF_1V0","50010002","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_TXRF_0V9","50010003","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_DIG_0V9","50010004","-1","GE","LE","300","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_RX2G_1V0","50010005","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_DIG_1V8","50010006","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_PLL_1V0","50010007","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","VDD_ADC_1V0","50010008","-1","GE","LE","90","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B2_CURRENT","I_PowUp","50010009","-1","GE","LE","500","mA","","","","","","5001","RX_ON_B2_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_TXRF_1V0","50020000","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_TXRF_1V8","50020001","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_RXRF_1V0","50020002","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_TXRF_0V9","50020003","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_DIG_0V9","50020004","-1","GE","LE","300","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_RX2G_1V0","50020005","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_DIG_1V8","50020006","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_PLL_1V0","50020007","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","VDD_ADC_1V0","50020008","-1","GE","LE","90","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B3_CURRENT","I_PowUp","50020009","-1","GE","LE","500","mA","","","","","","5002","RX_ON_B3_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_TXRF_1V0","50030000","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_TXRF_1V8","50030001","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_RXRF_1V0","50030002","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_TXRF_0V9","50030003","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_DIG_0V9","50030004","-1","GE","LE","300","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_RX2G_1V0","50030005","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_DIG_1V8","50030006","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_PLL_1V0","50030007","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","VDD_ADC_1V0","50030008","-1","GE","LE","90","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"RX_ON_B7_CURRENT","I_PowUp","50030009","-1","GE","LE","500","mA","","","","","","5003","RX_ON_B7_CURRENT_FAILED","5","RX_FAILED","","","",""
"TX_ON_B8_CURRENT","VDD_TXRF_1V0","60010000","-1","GE","LE","300","mA","","","","","","6001","TX_ON_B8_CURRENT_FAILED","6","TX_FAILED","","","",""
