"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
STANDBY_CURRENT,I_PowUp,40080007,1,GE,LE,45,mA,,,,,,4008,STANDBY_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX_FILT_B43_DRX_UHB2,FILT_2G_2G_400k_I,50000000,-15,GE,LE,20,dB,,,,,,5000,RX_FILT_B43_DRX_UHB2_FILT_2G_2G_400k_I_FAILED,5,RX_FAILED,,,,
RX_FILT_B43_DRX_UHB2,FILT_2G_2G_400k_Q,50010000,-15,GE,LE,20,dB,,,,,,5001,RX_FILT_B43_DRX_UHB2_FILT_2G_2G_400k_Q_FAILED,5,RX_FAILED,,,,
RX_GAIN_B1_DRX_HB4,GSTEP_3G-SC_LNA_3DB_I,50020000,2,GE,LE,4,dB,,,,,,5002,RX_GAIN_B1_DRX_HB4_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B1_DRX_HB4,GSTEP_3G-SC_LNA_42DB_Q,50030000,39,GE,LE,45,dB,,,,,,5003,RX_GAIN_B1_DRX_HB4_GAIN_FAILED,5,RX_FAILED,,,,
RX_IIP_CAL_B11_MRX_HB1,IM2_CAL,50040000,1,GE,LE,100,dB,,,,,,5004,RX_IIP_CAL_B11_MRX_HB1_IIP2_FAILED,5,RX_FAILED,,,,
RX_IR_B1_DRX_HB4,IR,50050000,25,GE,LE,80,dB,,,,,,5005,RX_IR_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_PLLLOCK_B1_DRX_HB4,TEST1_I,50060000,0.8,GE,LE,1.5,V,,,,,,5006,RX_PLLLOCK_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_PLLLOCK_B1_DRX_HB4,TEST1_Q,50060001,0.8,GE,LE,1.5,V,,,,,,5006,RX_PLLLOCK_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_PLLLOCK_B1_DRX_HB4,TEST2_I,50060002,0.8,GE,LE,1.5,V,,,,,,5006,RX_PLLLOCK_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_PLLLOCK_B1_DRX_HB4,TEST2_Q,50060003,0.8,GE,LE,1.5,V,,,,,,5006,RX_PLLLOCK_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_PLLLOCK_B1_DRX_HB4,PatResult_I,50060004,1,GE,LE,1,,,,,,,5006,RX_PLLLOCK_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_PLLLOCK_B1_DRX_HB4,PatResult_Q,50060005,1,GE,LE,1,,,,,,,5006,RX_PLLLOCK_B1_DRX_HB4_FAILED,5,RX_FAILED,,,,
RX_IIP_B41_DRX_HB5,IIP3_IB_4G_20M_I,50070000,-35,GE,LE,30,dB,,,,,,5007,RX_IIP_B41_DRX_HB5_IIP3_FAILED,5,RX_FAILED,,,,
RX_IIP_B41_DRX_HB5,IIP3_IB_4G_40M_I,50070001,-35,GE,LE,30,dB,,,,,,5007,RX_IIP_B41_DRX_HB5_IIP3_FAILED,5,RX_FAILED,,,,
RX_IIP_B34_DRX_HB6,IIP3_IB_TDSCDMA_I,50080000,-35,GE,LE,30,dB,,,,,,5008,RX_IIP_B34_DRX_HB6_IIP3_FAILED,5,RX_FAILED,,,,
RX_IIP_B34_DRX_HB6,IIP3_IB_4G_20M_I,50080001,-35,GE,LE,30,dB,,,,,,5008,RX_IIP_B34_DRX_HB6_IIP3_FAILED,5,RX_FAILED,,,,
RX_IIP_B43_DRX_UHB1,IIP3_IB_4G_20M_I,50090000,-35,GE,LE,30,dB,,,,,,5009,RX_IIP_B43_DRX_UHB1_IIP3_FAILED,5,RX_FAILED,,,,
PROTACAL_CONFIRM,Functional,40090000,1,GE,LE,1,,,,,,,4009,PROTACAL_CONFIRM_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P0_RX1,40100000,-0.5,GE,LE,2,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P0_RX2,40100001,-0.5,GE,LE,2,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P0_TX,40100002,-0.5,GE,LE,2,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P8_TX,40100003,-0.5,GE,LE,2,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P0_PLL,40100004,-0.5,GE,LE,2,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P0_TXVCO,40100005,-0.5,GE,LE,2,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,VDD1P8_DIG,40100006,-0.5,GE,LE,20,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
RX1_CURRENT,I_PowUp,40100007,-0.1,GE,LE,20,mA,,,,,,4010,RX1_CURRENT_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P0_RX1,40110000,-0.5,GE,LE,2,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P0_RX2,40110001,-0.5,GE,LE,2,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P0_TX,40110002,-0.5,GE,LE,2,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P8_TX,40110003,-0.5,GE,LE,2,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P0_PLL,40110004,-0.5,GE,LE,2,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P0_TXVCO,40110005,-0.5,GE,LE,2,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,VDD1P8_DIG,40110006,-0.5,GE,LE,20,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
CHIP_ON,I_PowUp,40110007,1,GE,LE,20,mA,,,,,,4011,CHIP_ON_FAILED,4,OTHER_FAILED,,,,
AWG_PMU,VCOM,40120000,-99,GE,LE,999,,,,,,,4012,AWG_PMU_FAILED,4,OTHER_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GMAX_I,50100000,60.2,GE,LE,66.2,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GMAX_Q,50100001,60.3,GE,LE,66.3,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GAIN_2G_AGC1_I,50100002,58.2,GE,LE,68.2,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GAIN_2G_AGC1_Q,50100003,58.3,GE,LE,68.3,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GAIN_3G_AGC1_I,50100004,54.9,GE,LE,64.9,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GAIN_3G_AGC1_Q,50100005,55.0,GE,LE,65.0,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GAIN_4G_AGC1_I,50100006,51.0,GE,LE,61.0,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GAIN_4G_AGC1_Q,50100007,51.0,GE,LE,61.0,,,,,,,5010,RX_GAIN_B8_RXRF_LB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_6dB_I,50110000,4.9,GE,LE,8.9,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_6dB_Q,50110001,4.9,GE,LE,8.9,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_12dB_I,50110002,10.7,GE,LE,14.7,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_12dB_Q,50110003,10.7,GE,LE,14.7,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_18dB_I,50110004,16.6,GE,LE,20.6,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_18dB_Q,50110005,16.6,GE,LE,20.6,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_24dB_I,50110006,22.8,GE,LE,26.8,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_24dB_Q,50110007,22.8,GE,LE,26.8,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_30dB_I,50110008,29.1,GE,LE,33.1,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_30dB_Q,50110009,29.1,GE,LE,33.1,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_36dB_I,50110010,35.0,GE,LE,39.0,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B8_RXRF_LB1A,GSTEP_36dB_Q,50110011,35.0,GE,LE,39.0,,,,,,,5011,RX_GAIN_B8_RXRF_LB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GMAX_I,50120000,60.0,GE,LE,66.0,,,,,,,5012,RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GMAX_Q,50120001,59.9,GE,LE,65.9,,,,,,,5012,RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GAIN_3G_AGC1_I,50120002,55.1,GE,LE,65.1,,,,,,,5012,RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GAIN_3G_AGC1_Q,50120003,54.9,GE,LE,64.9,,,,,,,5012,RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GAIN_4G_AGC1_I,50120004,51.2,GE,LE,61.2,,,,,,,5012,RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GAIN_4G_AGC1_Q,50120005,51.0,GE,LE,61.0,,,,,,,5012,RX_GAIN_B2_RXRF_HB1A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_6dB_I,50130000,4.7,GE,LE,8.7,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_6dB_Q,50130001,4.7,GE,LE,8.7,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_12dB_I,50130002,10.6,GE,LE,14.6,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_12dB_Q,50130003,10.6,GE,LE,14.6,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_18dB_I,50130004,16.8,GE,LE,20.8,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_18dB_Q,50130005,16.8,GE,LE,20.8,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_24dB_I,50130006,22.8,GE,LE,26.8,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_24dB_Q,50130007,22.8,GE,LE,26.8,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_30dB_I,50130008,29.5,GE,LE,33.5,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_30dB_Q,50130009,29.6,GE,LE,33.6,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_36dB_I,50130010,35.6,GE,LE,39.6,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B2_RXRF_HB1A,GSTEP_36dB_Q,50130011,35.5,GE,LE,39.5,,,,,,,5013,RX_GAIN_B2_RXRF_HB1A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GMAX_I,50140000,59.8,GE,LE,65.8,,,,,,,5014,RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GMAX_Q,50140001,60.0,GE,LE,66.0,,,,,,,5014,RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GAIN_3G_AGC1_I,50140002,55.8,GE,LE,65.8,,,,,,,5014,RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GAIN_3G_AGC1_Q,50140003,56.0,GE,LE,66.0,,,,,,,5014,RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GAIN_4G_AGC1_I,50140004,51.8,GE,LE,61.8,,,,,,,5014,RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GAIN_4G_AGC1_Q,50140005,52.0,GE,LE,62.0,,,,,,,5014,RX_GAIN_B7_RXRF_HB7A_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_6dB_I,50150000,3.5,GE,LE,7.5,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_6dB_Q,50150001,3.5,GE,LE,7.5,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_12dB_I,50150002,9.2,GE,LE,13.2,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_12dB_Q,50150003,9.2,GE,LE,13.2,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_18dB_I,50150004,15.2,GE,LE,19.2,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_18dB_Q,50150005,15.2,GE,LE,19.2,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_24dB_I,50150006,21.2,GE,LE,25.2,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_24dB_Q,50150007,21.2,GE,LE,25.2,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_30dB_I,50150008,28.1,GE,LE,32.1,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_30dB_Q,50150009,28.1,GE,LE,32.1,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_36dB_I,50150010,33.5,GE,LE,37.5,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB7A,GSTEP_36dB_Q,50150011,33.5,GE,LE,37.5,,,,,,,5015,RX_GAIN_B7_RXRF_HB7A_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GMAX_I,50160000,56.1,GE,LE,62.1,,,,,,,5016,RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GMAX_Q,50160001,56.0,GE,LE,62.0,,,,,,,5016,RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GAIN_3G_AGC1_I,50160002,52.0,GE,LE,62.0,,,,,,,5016,RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GAIN_3G_AGC1_Q,50160003,51.9,GE,LE,61.9,,,,,,,5016,RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GAIN_4G_AGC1_I,50160004,48.1,GE,LE,58.1,,,,,,,5016,RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GAIN_4G_AGC1_Q,50160005,48.0,GE,LE,58.0,,,,,,,5016,RX_GAIN_B7_RXRF_HB3B_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_6dB_I,50170000,2.6,GE,LE,6.6,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_6dB_Q,50170001,2.6,GE,LE,6.6,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_12dB_I,50170002,7.8,GE,LE,11.8,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_12dB_Q,50170003,7.8,GE,LE,11.8,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_18dB_I,50170004,13.4,GE,LE,17.4,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_18dB_Q,50170005,13.4,GE,LE,17.4,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B7_RXRF_HB3B,GSTEP_24dB_I,50170006,19.1,GE,LE,23.1,,,,,,,5017,RX_GAIN_B7_RXRF_HB3B_GSTEP_FAILED,5,RX_FAILED,,,,
